ts_code,name,trade_date,open,close,vol,pe,pb
851813.SI,产业地产,20230103,1967.5,1990.23,10345.0,20.54,1.5
851831.SI,物业管理,20230103,890.42,915.46,4306.0,26.8,2.61
851922.SI,金融控股,20230103,2117.86,2131.96,32510.0,13.42,0.77
851927.SI,资产管理,20230103,1998.94,2047.63,5692.0,26.55,1.37
851931.SI,证券Ⅲ,20230103,5038.77,5066.1,187117.0,18.5,1.16
851941.SI,保险Ⅲ,20230103,1006.75,1013.91,21783.0,10.27,1.13
852021.SI,贸易Ⅲ,20230103,4014.27,4076.62,18912.0,21.35,1.05
852031.SI,百货,20230103,2917.78,2889.27,142716.0,42.05,1.54
852032.SI,超市,20230103,9806.24,9711.62,46163.0,83.45,2.4
852033.SI,多业态零售,20230103,2131.82,2097.17,27907.0,26.51,1.55
852034.SI,商业物业经营,20230103,2229.4,2224.66,34199.0,15.5,1.11
852041.SI,专业连锁Ⅲ,20230103,4408.82,4434.39,7607.0,28.2,3.14
852062.SI,跨境电商,20230103,731.32,741.57,56100.0,54.21,3.15
852063.SI,电商服务,20230103,2364.2,2401.02,9204.0,47.3,2.67
852111.SI,人工景区,20230103,52926.8,52927.7,14270.0,,3.37
852112.SI,自然景区,20230103,2309.98,2233.86,28971.0,2081.11,2.76
852121.SI,酒店,20230103,5374.16,5263.95,21274.0,443.16,3.23
852131.SI,旅游综合,20230103,18151.52,17457.29,9842.0,,12.58
852182.SI,检测服务,20230103,5232.19,5296.45,4005.0,42.51,4.41
852183.SI,会展服务,20230103,2223.15,2225.33,919.0,248.05,2.21
852213.SI,通信工程及服务,20230103,632.19,656.64,34154.0,85.29,2.37
852214.SI,通信应用增值服务,20230103,1497.55,1581.41,29151.0,187.32,2.79
852226.SI,IT服务Ⅲ,20230103,3301.43,3486.15,201434.0,47.96,2.55
852311.SI,综合Ⅲ,20230103,3007.95,3020.66,33886.0,47.54,1.96
857111.SI,水泥制造,20230103,5333.32,5382.79,18240.0,8.33,0.87
857112.SI,水泥制品,20230103,1145.51,1158.1,6884.0,29.89,1.41
857121.SI,玻璃制造,20230103,5299.09,5440.52,13568.0,22.84,2.5
857122.SI,玻纤制造,20230103,30884.72,31624.44,5793.0,9.87,2.31
857221.SI,装修装饰Ⅲ,20230103,4148.37,4217.04,19583.0,543.03,1.71
857236.SI,基建市政工程,20230103,1837.97,1861.25,88995.0,7.12,0.64
857241.SI,钢结构,20230103,3173.05,3248.5,9639.0,20.7,1.68
857242.SI,化学工程,20230103,1313.04,1337.79,6624.0,11.22,1.2
857243.SI,国际工程,20230103,1288.02,1313.72,4563.0,12.69,1.19
857244.SI,其他专业工程,20230103,1959.28,2016.65,30640.0,19.31,1.33
857251.SI,园林工程,20230103,4457.7,4543.34,26961.0,103.34,1.43
857261.SI,工程咨询服务Ⅲ,20230103,1595.67,1622.56,8959.0,21.79,1.52
857321.SI,电网自动化设备,20230103,5617.43,5770.69,23349.0,31.74,3.18
857323.SI,电工仪器仪表,20230103,7527.11,7798.93,11233.0,35.77,3.26
857334.SI,火电设备,20230103,3244.74,3311.98,5388.0,30.92,2.04
857336.SI,其他电源设备Ⅲ,20230103,1312.44,1358.91,16498.0,65.08,2.94
857344.SI,线缆部件及其他,20230103,8967.81,9248.11,33653.0,37.1,2.74
857352.SI,光伏电池组件,20230103,2611.49,2632.1,24875.0,32.56,5.24
857354.SI,光伏辅材,20230103,1623.43,1658.23,14731.0,48.53,4.75
857355.SI,光伏加工设备,20230103,3092.68,3123.69,6800.0,34.85,6.71
857362.SI,风电零部件,20230103,8554.76,9005.0,21718.0,44.23,2.79
857371.SI,锂电池,20230103,19318.58,19327.24,25061.0,41.37,5.59
857372.SI,电池化学品,20230103,19848.04,19995.82,22689.0,21.89,3.78
857373.SI,锂电专用设备,20230103,18156.4,18563.37,4715.0,33.75,4.9
857375.SI,蓄电池及其他电池,20230103,1971.6,2055.41,9017.0,81.62,2.34
857381.SI,输变电设备,20230103,3879.76,3951.59,22521.0,11.82,1.8
857382.SI,配电设备,20230103,2199.48,2206.87,8966.0,22.42,2.01
857411.SI,航天装备Ⅲ,20230103,11211.37,11519.68,6928.0,46.13,2.42
857421.SI,航空装备Ⅲ,20230103,9366.92,9602.8,29234.0,57.3,4.26
857431.SI,地面兵装Ⅲ,20230103,13153.63,13448.46,11253.0,43.54,2.71
857451.SI,军工电子Ⅲ,20230103,5247.25,5410.59,27875.0,41.44,3.84
857641.SI,游戏Ⅲ,20230103,1668.88,1708.58,119557.0,29.92,2.08
857651.SI,营销代理,20230103,1596.7,1651.74,73792.0,43.57,2.09
857661.SI,影视动漫制作,20230103,1080.18,1095.13,74797.0,105.98,2.23
857674.SI,门户网站,20230103,1424.57,1524.46,20141.0,77.97,4.02
857691.SI,教育出版,20230103,159.56,161.17,10162.0,9.86,1.2
857692.SI,大众出版,20230103,1507.28,1546.05,56359.0,21.22,1.37
857821.SI,国有大型银行Ⅲ,20230103,1098.17,1096.21,93319.0,4.16,0.41
857831.SI,股份制银行Ⅲ,20230103,3954.38,4004.27,68580.0,5.11,0.52
857841.SI,城商行Ⅲ,20230103,851.04,852.23,41674.0,5.41,0.57
857851.SI,农商行Ⅲ,20230103,598.99,601.35,18447.0,5.44,0.54
858811.SI,其他运输设备,20230103,2440.03,2517.75,2699.0,27.18,4.68
858812.SI,摩托车,20230103,2044.34,2099.77,3596.0,30.55,2.12
859511.SI,动力煤,20230103,1392.68,1412.81,29208.0,5.98,1.43
859512.SI,焦煤,20230103,5056.6,5102.51,44166.0,5.72,1.12
859521.SI,焦炭Ⅲ,20230103,1944.94,1971.11,9229.0,16.11,1.44
859621.SI,油田服务,20230103,700.86,709.51,10563.0,38.41,2.43
859622.SI,油气及炼化工程,20230103,2653.96,2688.25,12296.0,51.17,1.27
859631.SI,炼油化工,20230103,2578.28,2581.19,36589.0,10.45,1.02
859632.SI,油品石化贸易,20230103,8895.45,9029.2,11724.0,7.32,2.2
859633.SI,其他石化,20230103,2312.52,2318.55,10582.0,18.28,1.37
859711.SI,大气治理,20230103,2138.44,2157.05,6558.0,39.55,1.59
859712.SI,水务及水治理,20230103,1329.54,1345.21,57013.0,16.28,1.13
859713.SI,固废治理,20230103,1911.53,1928.57,15344.0,20.92,1.76
859714.SI,综合环境治理,20230103,1548.03,1578.13,11453.0,93.99,1.48
859721.SI,环保设备Ⅲ,20230103,1939.8,1973.15,6826.0,29.15,2.18
859811.SI,生活用纸,20230103,1622.07,1605.14,4403.0,29.83,2.87
859821.SI,化妆品制造及其他,20230103,2456.42,2499.98,6864.0,45.05,2.03
859822.SI,品牌化妆品,20230103,14163.18,14093.96,5600.0,55.46,7.12
859852.SI,培训教育,20230103,694.02,702.3,45535.0,188.24,4.19
859951.SI,电视广播Ⅲ,20230103,1036.69,1067.89,44594.0,34.29,1.0
801001.SI,申万50,20230104,3076.87,3086.07,294489.0,12.55,2.14
801002.SI,申万中小,20230104,6857.73,6843.79,1921928.0,19.33,2.49
801003.SI,申万Ａ指,20230104,3729.56,3736.54,6744050.0,14.79,1.8
801005.SI,申万创业,20230104,2726.87,2723.71,898271.0,34.65,3.72
801010.SI,农林牧渔,20230104,3258.54,3272.87,152728.0,97.5,3.06
801012.SI,农产品加工,20230104,2493.67,2507.67,24895.0,43.51,2.32
801014.SI,饲料,20230104,5685.11,5758.85,27039.0,82.23,3.4
801015.SI,渔业,20230104,936.15,946.34,15942.0,137.41,2.36
801016.SI,种植业,20230104,2930.2,2942.29,33049.0,54.07,3.2
801017.SI,养殖业,20230104,3603.25,3604.88,38805.0,610.28,3.36
801018.SI,动物保健Ⅱ,20230104,5079.47,5092.61,3754.0,46.13,2.54
801030.SI,基础化工,20230104,4107.69,4103.0,237081.0,14.27,2.27
801032.SI,化学纤维,20230104,4178.72,4194.54,16581.0,17.56,1.64
801033.SI,化学原料,20230104,3133.07,3148.6,53148.0,11.78,1.65
801034.SI,化学制品,20230104,6701.76,6684.98,78314.0,16.82,2.6
801036.SI,塑料,20230104,3156.51,3138.62,29151.0,31.23,2.29
801037.SI,橡胶,20230104,5427.92,5441.33,5752.0,41.73,3.05
801038.SI,农化制品,20230104,4960.05,4952.16,52502.0,9.82,2.42
801039.SI,非金属材料Ⅱ,20230104,7236.58,7126.77,1635.0,34.8,6.35
801040.SI,钢铁,20230104,2311.31,2311.94,88048.0,16.57,1.0
801043.SI,冶钢原料,20230104,3227.42,3217.66,13672.0,15.03,1.95
801044.SI,普钢,20230104,2068.34,2080.63,63606.0,16.56,0.74
801045.SI,特钢Ⅱ,20230104,4733.14,4685.26,10770.0,17.86,1.83
801050.SI,有色金属,20230104,4685.95,4626.85,179781.0,14.27,2.51
801051.SI,金属新材料,20230104,6635.12,6568.23,19233.0,29.22,3.12
801053.SI,贵金属,20230104,11413.92,11527.93,25478.0,38.64,2.58
801054.SI,小金属,20230104,16965.98,16617.86,33471.0,19.11,3.19
801055.SI,工业金属,20230104,1482.54,1464.99,84920.0,13.69,1.85
801056.SI,能源金属,20230104,20313.73,19976.62,16679.0,9.91,3.52
801072.SI,通用设备,20230104,4722.04,4725.41,102496.0,35.82,2.48
801074.SI,专用设备,20230104,7758.34,7771.46,148037.0,26.37,2.27
801076.SI,轨交设备Ⅱ,20230104,5051.47,5080.18,16751.0,17.66,1.11
801077.SI,工程机械,20230104,15825.48,16022.22,24423.0,28.11,1.85
801078.SI,自动化设备,20230104,11950.58,11704.92,33131.0,39.4,4.24
801080.SI,电子,20230104,3551.35,3512.1,346939.0,28.86,2.61
801081.SI,半导体,20230104,4115.07,4087.42,53031.0,35.68,4.2
801082.SI,其他电子Ⅱ,20230104,8174.18,8188.04,26203.0,23.85,2.73
801083.SI,元件,20230104,4997.48,4890.86,50286.0,26.43,2.69
801084.SI,光学光电子,20230104,1220.47,1228.0,127273.0,28.78,1.48
801085.SI,消费电子,20230104,4950.4,4797.74,80621.0,22.46,2.61
801086.SI,电子化学品Ⅱ,20230104,5092.44,5060.49,9524.0,38.5,3.65
801092.SI,汽车服务,20230104,692.04,693.87,21336.0,32.39,1.11
801093.SI,汽车零部件,20230104,5465.11,5444.37,113695.0,29.39,2.08
801095.SI,乘用车,20230104,15978.05,15945.13,21211.0,30.16,2.49
801096.SI,商用车,20230104,4412.47,4443.61,41718.0,133.67,1.72
801101.SI,计算机设备,20230104,2116.2,2120.17,98083.0,29.84,2.81
801102.SI,通信设备,20230104,1834.57,1831.12,76952.0,26.25,2.43
801103.SI,IT服务Ⅱ,20230104,4040.92,4065.59,214797.0,48.67,2.59
801104.SI,软件开发,20230104,6338.36,6344.74,136706.0,89.36,4.52
801110.SI,家用电器,20230104,6514.81,6653.56,86723.0,13.69,2.45
801111.SI,白色家电,20230104,14008.58,14418.35,21189.0,11.01,2.38
801112.SI,黑色家电,20230104,1165.15,1175.68,10618.0,21.3,1.33
801113.SI,小家电,20230104,5315.23,5405.19,6704.0,23.24,3.8
801114.SI,厨卫电器,20230104,11523.11,12104.21,9643.0,22.07,2.47
801115.SI,照明设备Ⅱ,20230104,3900.36,3922.53,5950.0,38.45,1.88
801116.SI,家电零部件Ⅱ,20230104,4172.81,4122.33,24885.0,32.21,4.19
801120.SI,食品饮料,20230104,22659.84,22688.24,183538.0,33.96,6.53
801124.SI,食品加工,20230104,19330.5,19381.34,31524.0,31.06,3.59
801125.SI,白酒Ⅱ,20230104,64770.35,64857.48,13314.0,33.68,8.47
801126.SI,非白酒,20230104,5635.02,5657.34,24597.0,55.25,4.49
801127.SI,饮料乳品,20230104,7880.61,7868.96,38206.0,25.12,3.67
801128.SI,休闲食品,20230104,2582.81,2603.6,49171.0,48.03,4.07
801129.SI,调味发酵品Ⅱ,20230104,9963.74,9947.12,26726.0,45.91,6.81
801130.SI,纺织服饰,20230104,1594.83,1598.08,128414.0,23.11,1.76
801131.SI,纺织制造,20230104,1757.44,1762.61,42589.0,22.05,1.63
801132.SI,服装家纺,20230104,1501.73,1500.29,59898.0,23.35,1.71
801133.SI,饰品,20230104,1576.2,1590.05,25928.0,24.53,2.26
801140.SI,轻工制造,20230104,2341.88,2399.56,177378.0,31.43,2.05
801141.SI,包装印刷,20230104,2631.62,2667.09,58649.0,32.01,2.11
801142.SI,家居用品,20230104,1984.38,2051.61,43089.0,29.52,2.48
801143.SI,造纸,20230104,2420.89,2496.14,53807.0,26.86,1.31
801145.SI,文娱用品,20230104,1961.11,1979.58,21833.0,62.41,4.38
801150.SI,医药生物,20230104,9176.91,9210.36,506962.0,23.75,3.19
801151.SI,化学制药,20230104,10583.99,10589.36,199533.0,32.7,2.94
801152.SI,生物制品,20230104,8932.76,8978.06,34156.0,28.3,3.38
801153.SI,医疗器械,20230104,7903.99,7966.32,47527.0,13.64,3.41
801154.SI,医药商业,20230104,6626.31,6607.5,33387.0,21.48,1.81
801155.SI,中药Ⅱ,20230104,7303.53,7271.06,145338.0,21.93,2.73
801156.SI,医疗服务,20230104,8578.41,8683.05,47021.0,31.93,5.28
801160.SI,公用事业,20230104,2239.78,2233.23,222700.0,24.88,1.63
801161.SI,电力,20230104,2975.25,2967.74,209317.0,25.5,1.6
801163.SI,燃气Ⅱ,20230104,2575.55,2557.88,13383.0,20.1,1.94
801170.SI,交通运输,20230104,2363.02,2365.77,215058.0,11.7,1.43
801178.SI,物流,20230104,5841.63,5835.87,50118.0,16.77,1.75
801179.SI,铁路公路,20230104,1472.42,1472.5,48902.0,15.37,0.93
801180.SI,房地产,20230104,3027.98,3143.92,527232.0,13.7,0.92
801181.SI,房地产开发,20230104,3518.1,3653.49,503893.0,13.38,0.9
801183.SI,房地产服务,20230104,1102.91,1138.93,23339.0,44.34,1.65
801191.SI,多元金融,20230104,1023.97,1031.69,58992.0,17.52,0.98
801193.SI,证券Ⅱ,20230104,5053.13,5080.1,138426.0,18.57,1.17
801194.SI,保险Ⅱ,20230104,1017.43,1042.89,23772.0,10.57,1.16
801200.SI,商贸零售,20230104,2843.24,2863.16,283928.0,39.24,2.36
801202.SI,贸易Ⅱ,20230104,4088.7,4082.52,16960.0,21.26,1.04
801203.SI,一般零售,20230104,3079.61,3099.67,193495.0,27.99,1.48
801204.SI,专业连锁Ⅱ,20230104,4406.25,4432.45,9061.0,28.46,3.17
801206.SI,互联网电商,20230104,14891.53,15108.16,63713.0,56.67,2.9
801210.SI,社会服务,20230104,10700.08,10864.79,178043.0,120.92,3.63
801218.SI,专业服务,20230104,7180.36,7360.59,6955.0,44.01,4.12
801219.SI,酒店餐饮,20230104,3443.26,3490.16,35422.0,381.72,3.73
801223.SI,通信服务,20230104,1678.89,1700.82,175437.0,24.67,1.36
801230.SI,综合,20230104,3019.69,3036.54,30615.0,47.68,1.96
801231.SI,综合Ⅱ,20230104,3016.83,3033.66,30615.0,47.68,1.96
801250.SI,申万制造,20230104,4349.45,4313.91,1412674.0,25.84,3.6
801260.SI,申万消费,20230104,7046.08,7078.9,1158255.0,21.48,4.31
801270.SI,申万投资,20230104,3475.83,3482.05,1288626.0,9.16,2.06
801280.SI,申万服务,20230104,2413.75,2435.16,2853879.0,9.67,1.45
801300.SI,申万300指数,20230104,2916.48,2915.94,1208592.0,14.48,1.98
801710.SI,建筑材料,20230104,6076.81,6226.68,83249.0,14.37,1.64
801711.SI,水泥,20230104,5314.55,5390.78,32115.0,8.94,0.91
801712.SI,玻璃玻纤,20230104,10951.28,10997.11,18656.0,13.34,2.4
801713.SI,装修建材,20230104,6945.62,7263.27,32478.0,30.53,2.94
801720.SI,建筑装饰,20230104,2024.92,2045.31,253869.0,9.24,0.87
801721.SI,房屋建设Ⅱ,20230104,3469.78,3535.56,39559.0,4.99,0.67
801722.SI,装修装饰Ⅱ,20230104,4222.79,4310.8,25164.0,554.55,1.75
801723.SI,基础建设,20230104,2221.5,2235.72,119136.0,8.37,0.71
801724.SI,专业工程,20230104,1826.57,1837.99,57804.0,16.24,1.36
801726.SI,工程咨询服务Ⅱ,20230104,1622.8,1641.89,12206.0,22.03,1.53
801730.SI,电力设备,20230104,9446.74,9297.21,266722.0,26.77,3.61
801731.SI,电机Ⅱ,20230104,8175.37,8146.75,6499.0,27.88,2.26
801733.SI,其他电源设备Ⅱ,20230104,27212.44,27060.62,35505.0,49.87,2.26
801735.SI,光伏设备,20230104,10802.8,10525.35,55748.0,24.28,4.97
801736.SI,风电设备,20230104,2789.94,2767.07,23695.0,25.58,2.35
801737.SI,电池,20230104,19657.58,19399.34,59518.0,31.71,4.59
801738.SI,电网设备,20230104,3781.25,3735.86,85756.0,20.6,2.35
801740.SI,国防军工,20230104,1515.84,1514.08,87507.0,52.24,3.31
801741.SI,航天装备Ⅱ,20230104,11499.05,11574.99,5505.0,46.35,2.43
801742.SI,航空装备Ⅱ,20230104,9664.13,9620.67,22597.0,56.94,4.23
801743.SI,地面兵装Ⅱ,20230104,13406.26,13546.69,11137.0,43.86,2.73
801744.SI,航海装备Ⅱ,20230104,2215.89,2216.71,15365.0,129.5,1.65
801745.SI,军工电子Ⅱ,20230104,5404.99,5405.75,32902.0,41.46,3.84
801750.SI,计算机,20230104,4075.56,4087.09,449587.0,50.96,3.26
801760.SI,传媒,20230104,555.89,560.89,448252.0,33.05,2.0
801764.SI,游戏Ⅱ,20230104,1714.13,1755.44,137099.0,30.75,2.14
801765.SI,广告营销,20230104,2263.39,2276.98,107494.0,34.85,2.79
801766.SI,影视院线,20230104,1106.98,1116.56,65871.0,135.07,2.48
801767.SI,数字媒体,20230104,1812.62,1777.55,36694.0,53.83,3.34
801769.SI,出版,20230104,1195.5,1200.78,58213.0,14.28,1.3
801770.SI,通信,20230104,1927.24,1934.01,252389.0,25.65,1.89
801780.SI,银行,20230104,3180.44,3238.1,281057.0,5.05,0.51
801782.SI,国有大型银行Ⅱ,20230104,1097.89,1109.66,116225.0,4.22,0.42
801783.SI,股份制银行Ⅱ,20230104,4014.94,4097.05,82008.0,5.23,0.54
801784.SI,城商行Ⅱ,20230104,853.71,871.44,54959.0,5.53,0.58
801785.SI,农商行Ⅱ,20230104,602.03,610.9,27866.0,5.52,0.55
801790.SI,非银金融,20230104,1469.35,1486.35,221190.0,14.97,1.15
801811.SI,大盘指数,20230104,3454.0,3460.15,923917.0,13.68,1.66
801812.SI,中盘指数,20230104,3896.08,3890.31,880908.0,16.59,1.95
801813.SI,小盘指数,20230104,4509.47,4514.19,1254206.0,23.65,1.78
801821.SI,高市盈率指数,20230104,1097.79,1092.0,269497.0,86.03,5.43
801822.SI,中市盈率指数,20230104,3890.53,3867.53,316377.0,27.22,3.07
801823.SI,低市盈率指数,20230104,5901.4,5962.31,819352.0,6.29,0.8
801831.SI,高市净率指数,20230104,1971.94,1962.35,279869.0,44.25,8.59
801832.SI,中市净率指数,20230104,4097.07,4089.0,304175.0,23.4,2.35
801833.SI,低市净率指数,20230104,5638.99,5712.2,950960.0,6.91,0.56
801841.SI,高价股指数,20230104,3785.0,3774.24,145503.0,29.34,5.97
801842.SI,中价股指数,20230104,3121.37,3130.11,374268.0,14.39,1.92
801843.SI,低价股指数,20230104,11032.86,11121.04,1173744.0,14.97,0.88
801851.SI,亏损股指数,20230104,3057.85,3075.36,1708772.0,,2.29
801852.SI,微利股指数,20230104,2121.49,2137.25,217028.0,70.01,1.87
801853.SI,绩优股指数,20230104,6042.88,6008.45,165594.0,9.26,3.25
801863.SI,新股指数,20230104,3543.91,3551.29,78411.0,15.83,1.96
801880.SI,汽车,20230104,5396.15,5385.99,205700.0,31.21,2.12
801881.SI,摩托车及其他,20230104,2118.68,2136.89,7740.0,29.7,2.68
801890.SI,机械设备,20230104,1427.66,1425.35,324838.0,30.14,2.31
801950.SI,煤炭,20230104,2685.74,2640.68,91718.0,6.23,1.29
801951.SI,煤炭开采,20230104,2895.62,2842.52,82278.0,5.76,1.27
801952.SI,焦炭Ⅱ,20230104,1968.8,1958.95,9440.0,16.01,1.43
801960.SI,石油石化,20230104,2103.98,2099.37,104856.0,10.92,1.22
801962.SI,油服工程,20230104,2103.22,2125.4,22284.0,44.14,1.68
801963.SI,炼化及贸易,20230104,2553.95,2541.86,67591.0,10.49,1.17
801970.SI,环保,20230104,1797.52,1800.56,94321.0,21.85,1.51
801971.SI,环境治理,20230104,1737.48,1738.21,88159.0,20.39,1.38
801972.SI,环保设备Ⅱ,20230104,1971.77,1983.74,6162.0,29.32,2.19
801980.SI,美容护理,20230104,7082.94,7102.39,33627.0,43.41,5.28
801981.SI,个护用品,20230104,1603.22,1627.5,12916.0,18.71,2.88
801982.SI,化妆品,20230104,10040.4,10157.05,10940.0,53.21,4.66
801991.SI,航空机场,20230104,3694.95,3725.89,34433.0,1662.04,3.24
801992.SI,航运港口,20230104,2535.69,2530.33,81605.0,4.5,1.09
801993.SI,旅游及景区,20230104,2775.06,2817.99,39924.0,6261.63,3.54
801994.SI,教育,20230104,2450.32,2479.2,92065.0,221.76,3.06
801995.SI,电视广播Ⅱ,20230104,1065.54,1066.09,42881.0,34.23,1.0
850111.SI,种子,20230104,4487.67,4505.06,21761.0,102.63,5.11
850113.SI,其他种植业,20230104,1469.37,1475.32,6214.0,114.96,2.08
850122.SI,水产养殖,20230104,608.5,614.51,14034.0,135.35,2.44
850135.SI,食品及饲料添加剂,20230104,2985.18,2979.29,9846.0,11.7,2.38
850136.SI,有机硅,20230104,6165.86,6114.84,5234.0,9.21,2.56
850142.SI,畜禽饲料,20230104,2345.33,2392.47,22527.0,330.74,2.51
850151.SI,果蔬加工,20230104,1155.18,1164.43,8346.0,43.58,3.37
850152.SI,粮油加工,20230104,2154.14,2155.87,5594.0,81.41,2.52
850154.SI,其他农产品加工,20230104,3115.71,3145.26,10955.0,30.59,2.03
850172.SI,生猪养殖,20230104,6606.19,6609.31,22258.0,43760.85,3.46
850173.SI,肉鸡养殖,20230104,1044.3,1038.67,5865.0,79.78,2.69
850181.SI,动物保健Ⅲ,20230104,5079.87,5093.01,3754.0,46.13,2.54
850232.SI,汽车经销商,20230104,817.98,826.26,18617.0,32.03,0.91
850233.SI,汽车综合服务,20230104,1845.53,1818.73,2719.0,33.38,2.58
850322.SI,氯碱,20230104,1711.83,1729.87,22405.0,14.4,1.24
850323.SI,无机盐,20230104,12269.2,12282.66,5091.0,12.47,2.1
850324.SI,其他化学原料,20230104,3652.49,3690.19,6207.0,14.49,2.6
850325.SI,煤化工,20230104,5136.91,5082.19,7460.0,10.27,1.49
850326.SI,钛白粉,20230104,798.34,800.48,3355.0,14.45,2.2
850331.SI,氮肥,20230104,6660.81,6725.74,6949.0,9.81,2.32
850332.SI,磷肥及磷化工,20230104,1678.98,1662.01,15030.0,6.68,2.03
850333.SI,农药,20230104,4302.42,4299.62,14054.0,14.67,2.31
850335.SI,涂料油墨,20230104,5968.29,5935.35,3023.0,72.86,3.68
850337.SI,民爆制品,20230104,3486.28,3486.7,15590.0,28.46,2.41
850338.SI,纺织化学制品,20230104,1897.25,1900.01,4658.0,18.47,1.08
850339.SI,其他化学制品,20230104,2371.0,2373.1,28807.0,21.07,2.44
850341.SI,涤纶,20230104,5419.7,5453.09,5804.0,25.49,1.26
850343.SI,粘胶,20230104,2487.16,2492.25,4207.0,221.25,2.85
850351.SI,其他塑料制品,20230104,2874.39,2880.41,6786.0,31.4,1.97
850353.SI,改性塑料,20230104,3207.44,3187.18,8559.0,33.19,2.41
850354.SI,合成树脂,20230104,2768.44,2716.69,2775.0,41.36,2.9
850355.SI,膜材料,20230104,1927.44,1925.34,11030.0,25.39,2.07
850362.SI,其他橡胶制品,20230104,5840.12,5865.85,2531.0,57.88,3.48
850363.SI,炭黑,20230104,3407.39,3397.83,1880.0,38.95,2.28
850372.SI,聚氨酯,20230104,22162.07,22135.39,3617.0,16.16,3.62
850381.SI,复合肥,20230104,4287.03,4308.78,12323.0,13.62,1.81
850382.SI,氟化工,20230104,5624.55,5566.5,6394.0,20.32,3.98
850412.SI,特钢Ⅲ,20230104,3241.17,3208.38,10770.0,17.86,1.83
850442.SI,板材,20230104,2061.97,2074.83,56562.0,16.18,0.74
850521.SI,其他金属新材料,20230104,4795.91,4783.08,5201.0,45.04,2.83
850522.SI,磁性材料,20230104,7258.03,7162.72,14033.0,25.49,3.27
850523.SI,非金属材料Ⅲ,20230104,6450.91,6353.02,1635.0,34.8,6.35
850531.SI,黄金,20230104,11632.6,11757.89,21353.0,35.79,2.66
850544.SI,其他小金属,20230104,13555.1,13210.09,11277.0,18.44,3.06
850551.SI,铝,20230104,3115.16,3074.84,37629.0,12.36,1.59
850552.SI,铜,20230104,3319.96,3279.66,31849.0,12.87,2.11
850553.SI,铅锌,20230104,2561.43,2541.3,15442.0,27.18,2.0
850614.SI,其他建材,20230104,8222.12,8679.0,14285.0,24.48,2.45
850615.SI,耐火材料,20230104,5603.4,5591.67,3896.0,22.79,1.71
850616.SI,管材,20230104,5940.46,6093.41,5960.0,33.93,3.01
850623.SI,房屋建设Ⅲ,20230104,3469.98,3535.77,39559.0,4.99,0.67
